FH_TIMESTAMP,FH_SYMBOL,FH_INSTRUMENT,FH_EXPIRY_DT,FH_CLOSING_PRICE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_TOT_TRADED_VAL,FH_UNDERLYING_VALUE,FH_MARKET_LOT,SOURCE,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TOT_TRADED_QTY,FH_SETTLE_PRICE,FH_MARKET_TYPE
02-Mar-2023,ADANIGREEN,FUTSTK,,535.0,535.0,535.0,535.0,206751.0,535.0,600,YFINANCE,,,,,,,,,
03-Mar-2023,ADANIGREEN,FUTSTK,,561.75,561.75,561.75,561.75,58629.0,561.75,600,YFINANCE,,,,,,,,,
06-Mar-2023,ADANIGREEN,FUTSTK,,589.7999877929688,589.7999877929688,589.7999877929688,589.7999877929688,155806.0,589.7999877929688,600,YFINANCE,,,,,,,,,
08-Mar-2023,ADANIGREEN,FUTSTK,,619.25,619.25,619.25,619.25,133344.0,619.25,600,YFINANCE,,,,,,,,,
09-Mar-2023,ADANIGREEN,FUTSTK,,650.2000122070312,650.2000122070312,650.2000122070312,650.2000122070312,784131.0,650.2000122070312,600,YFINANCE,,,,,,,,,
10-Mar-2023,ADANIGREEN,FUTSTK,,682.7000122070312,675.0,682.7000122070312,663.25,2561407.0,682.7000122070312,600,YFINANCE,,,,,,,,,
13-Mar-2023,ADANIGREEN,FUTSTK,,716.7999877929688,716.7999877929688,716.7999877929688,716.7999877929688,854810.0,716.7999877929688,600,YFINANCE,,,,,,,,,
14-Mar-2023,ADANIGREEN,FUTSTK,,706.0999755859375,714.0,729.2999877929688,681.0,9935463.0,706.0999755859375,600,YFINANCE,,,,,,,,,
15-Mar-2023,ADANIGREEN,FUTSTK,,740.4000244140625,725.0,741.4000244140625,716.8499755859375,3892260.0,740.4000244140625,600,YFINANCE,,,,,,,,,
16-Mar-2023,ADANIGREEN,FUTSTK,,777.4000244140625,766.1500244140625,777.4000244140625,755.0,3038749.0,777.4000244140625,600,YFINANCE,,,,,,,,,
17-Mar-2023,ADANIGREEN,FUTSTK,,816.25,810.0,816.25,803.25,3378276.0,816.25,600,YFINANCE,,,,,,,,,
20-Mar-2023,ADANIGREEN,FUTSTK,,848.6500244140625,797.9500122070312,853.2999877929688,775.4500122070312,6908589.0,848.6500244140625,600,YFINANCE,,,,,,,,,
21-Mar-2023,ADANIGREEN,FUTSTK,,891.0499877929688,868.0,891.0499877929688,865.6500244140625,3819655.0,891.0499877929688,600,YFINANCE,,,,,,,,,
22-Mar-2023,ADANIGREEN,FUTSTK,,935.5999755859376,923.0,935.5999755859376,923.0,1825044.0,935.5999755859376,600,YFINANCE,,,,,,,,,
23-Mar-2023,ADANIGREEN,FUTSTK,,982.3499755859376,982.0,982.3499755859376,977.75,1170710.0,982.3499755859376,600,YFINANCE,,,,,,,,,
24-Mar-2023,ADANIGREEN,FUTSTK,,1029.3499755859375,1024.0,1031.449951171875,942.6500244140624,12923291.0,1029.3499755859375,600,YFINANCE,,,,,,,,,
27-Mar-2023,ADANIGREEN,FUTSTK,,984.9000244140624,1060.0,1074.5,977.9000244140624,7656812.0,984.9000244140624,600,YFINANCE,,,,,,,,,
28-Mar-2023,ADANIGREEN,FUTSTK,,935.6500244140624,950.0,953.7999877929688,935.6500244140624,1057688.0,935.6500244140624,600,YFINANCE,,,,,,,,,
