FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TIMESTAMP,Unnamed: 15,FH_MARKET_LOT,FH_MARKET_TYPE,FH_UNDERLYING_VALUE,SOURCE,FH_LAST_TRADED_PRICE,FH_PREV_CLS
FUTSTK,IDFCFIRSTB,28-Jan-2021,0.0,XX,37.0,37.6,36.95,37.4,37.4,1348.0,9560.41,123272000.0,-1007000.0,01-Jan-2021,,,N,,,,
FUTSTK,IDFCFIRSTB,25-Feb-2021,0.0,XX,36.95,37.35,36.9,37.25,37.25,106.0,749.4,5814000.0,1045000.0,01-Jan-2021,,,N,,,,
FUTSTK,IDFCFIRSTB,25-Mar-2021,0.0,XX,36.9,37.2,36.85,37.2,37.2,8.0,56.15,133000.0,133000.0,01-Jan-2021,,,N,,,,
FUTSTK,IDFCFIRSTB,28-Jan-2021,0.0,XX,37.65,39.05,37.65,38.55,38.55,4731.0,34497.04,129713000.0,6441000.0,04-Jan-2021,,,N,,,,
FUTSTK,IDFCFIRSTB,25-Feb-2021,0.0,XX,37.65,38.8,37.6,38.4,38.4,196.0,1429.3,8094000.0,2280000.0,04-Jan-2021,,,N,,,,
FUTSTK,IDFCFIRSTB,25-Mar-2021,0.0,XX,37.6,38.3,37.6,38.25,38.25,15.0,108.34,285000.0,152000.0,04-Jan-2021,,,N,,,,
FUTSTK,IDFCFIRSTB,28-Jan-2021,0.0,XX,38.1,40.0,37.85,39.7,39.7,5467.0,40574.61,129979000.0,266000.0,05-Jan-2021,,,N,,,,
FUTSTK,IDFCFIRSTB,25-Feb-2021,0.0,XX,37.9,39.85,37.8,39.55,39.55,358.0,2644.32,10317000.0,2223000.0,05-Jan-2021,,,N,,,,
FUTSTK,IDFCFIRSTB,25-Mar-2021,0.0,XX,37.85,39.7,37.8,39.7,40.05,41.0,300.67,551000.0,266000.0,05-Jan-2021,,,N,,,,
FUTSTK,IDFCFIRSTB,28-Jan-2021,0.0,XX,39.75,42.8,38.3,41.35,41.35,9424.0,72712.5,142747000.0,12768000.0,06-Jan-2021,,,N,,,,
