FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TIMESTAMP,Unnamed: 15,FH_MARKET_LOT,FH_MARKET_TYPE,FH_UNDERLYING_VALUE,SOURCE,FH_LAST_TRADED_PRICE,FH_PREV_CLS
FUTSTK,BPCL,28-Jan-2021,0.0,XX,381.7,385.7,381.7,384.1,384.1,2840.0,19630.65,24325200.0,16200.0,01-Jan-2021,,,N,,,,
FUTSTK,BPCL,25-Feb-2021,0.0,XX,382.3,384.55,382.15,383.4,383.4,139.0,959.36,716400.0,63000.0,01-Jan-2021,,,N,,,,
FUTSTK,BPCL,25-Mar-2021,0.0,XX,381.0,382.55,380.1,381.8,385.65,11.0,75.53,18000.0,18000.0,01-Jan-2021,,,N,,,,
FUTSTK,BPCL,28-Jan-2021,0.0,XX,387.15,398.9,387.1,397.5,397.5,9029.0,63923.23,24082200.0,-243000.0,04-Jan-2021,,,N,,,,
FUTSTK,BPCL,25-Feb-2021,0.0,XX,386.35,396.1,386.35,394.85,394.85,405.0,2846.12,781200.0,64800.0,04-Jan-2021,,,N,,,,
FUTSTK,BPCL,25-Mar-2021,0.0,XX,386.9,394.0,386.0,392.9,392.9,37.0,259.72,61200.0,43200.0,04-Jan-2021,,,N,,,,
FUTSTK,BPCL,28-Jan-2021,0.0,XX,395.65,396.55,390.2,394.05,394.05,3766.0,26651.93,24222600.0,140400.0,05-Jan-2021,,,N,,,,
FUTSTK,BPCL,25-Feb-2021,0.0,XX,391.65,393.9,387.5,391.05,391.05,175.0,1228.07,874800.0,93600.0,05-Jan-2021,,,N,,,,
FUTSTK,BPCL,25-Mar-2021,0.0,XX,390.3,390.3,386.1,389.5,389.5,17.0,119.08,77400.0,16200.0,05-Jan-2021,,,N,,,,
FUTSTK,BPCL,28-Jan-2021,0.0,XX,394.5,398.5,384.05,389.5,389.5,6340.0,44642.18,24566400.0,343800.0,06-Jan-2021,,,N,,,,
FUTSTK,BPCL,25-Feb-2021,0.0,XX,390.5,395.0,381.0,386.2,386.2,426.0,2971.45,1049400.0,174600.0,06-Jan-2021,,,N,,,,
FUTSTK,BPCL,25-Mar-2021,0.0,XX,392.25,392.25,380.4,384.95,384.95,25.0,172.94,115200.0,37800.0,06-Jan-2021,,,N,,,,
FUTSTK,BPCL,28-Jan-2021,0.0,XX,391.5,397.0,388.85,394.05,394.05,6491.0,45986.6,23634000.0,-932400.0,07-Jan-2021,,,N,,,,
FUTSTK,BPCL,25-Feb-2021,0.0,XX,389.0,394.0,385.65,391.45,391.45,328.0,2306.14,1123200.0,73800.0,07-Jan-2021,,,N,,,,
FUTSTK,BPCL,25-Mar-2021,0.0,XX,388.8,391.6,388.8,389.7,389.7,16.0,112.48,120600.0,5400.0,07-Jan-2021,,,N,,,,
FUTSTK,BPCL,28-Jan-2021,0.0,XX,395.9,408.4,395.9,401.35,401.35,11582.0,84081.18,24071400.0,437400.0,08-Jan-2021,,,N,,,,
FUTSTK,BPCL,25-Feb-2021,0.0,XX,392.9,405.15,392.9,398.15,398.15,438.0,3157.12,1252800.0,129600.0,08-Jan-2021,,,N,,,,
FUTSTK,BPCL,25-Mar-2021,0.0,XX,396.8,403.0,394.0,396.55,396.55,54.0,388.04,154800.0,34200.0,08-Jan-2021,,,N,,,,
FUTSTK,BPCL,28-Jan-2021,0.0,XX,403.95,405.25,395.7,401.85,401.85,5943.0,42935.3,23601600.0,-469800.0,11-Jan-2021,,,N,,,,
FUTSTK,BPCL,25-Feb-2021,0.0,XX,401.2,403.15,394.2,399.4,399.4,368.0,2646.39,1485000.0,232200.0,11-Jan-2021,,,N,,,,
FUTSTK,BPCL,25-Mar-2021,0.0,XX,399.0,399.1,393.9,398.6,398.6,15.0,107.38,167400.0,12600.0,11-Jan-2021,,,N,,,,
FUTSTK,BPCL,28-Jan-2021,0.0,XX,401.25,411.1,399.15,404.35,404.35,8269.0,60461.43,23823000.0,221400.0,12-Jan-2021,,,N,,,,
