FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TIMESTAMP,Unnamed: 15,FH_MARKET_LOT,FH_MARKET_TYPE,FH_UNDERLYING_VALUE,SOURCE,FH_LAST_TRADED_PRICE,FH_PREV_CLS
FUTSTK,PFC,28-Jan-2021,0.0,XX,115.4,116.35,115.35,115.65,115.65,1076.0,7721.52,24545800.0,917600.0,01-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,115.5,115.75,115.3,115.3,115.3,7.0,50.12,248000.0,0.0,01-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,0.0,0.0,0.0,115.3,116.15,0.0,0.0,0.0,0.0,01-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,116.4,119.5,115.75,119.05,119.05,2386.0,17410.76,25581200.0,1035400.0,04-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,115.8,118.35,115.55,118.3,118.3,25.0,181.35,297600.0,49600.0,04-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,116.5,116.95,116.35,116.95,119.65,3.0,21.68,12400.0,12400.0,04-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,117.2,119.9,116.7,119.25,119.25,2393.0,17584.84,26325200.0,744000.0,05-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,117.3,119.1,117.25,118.9,118.9,26.0,190.21,347200.0,49600.0,05-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,119.25,119.25,117.5,117.5,119.7,6.0,43.95,24800.0,12400.0,05-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,119.9,120.7,117.55,119.4,119.4,2147.0,15914.68,26250800.0,-74400.0,06-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,119.15,119.9,117.3,118.85,118.85,58.0,426.8,384400.0,37200.0,06-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,119.85,119.85,119.55,119.55,119.85,2.0,14.84,31000.0,6200.0,06-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,120.45,121.7,119.3,120.0,120.0,2015.0,15058.02,26839800.0,589000.0,07-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,119.55,120.5,118.8,119.4,119.4,76.0,562.98,589000.0,204600.0,07-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,119.85,119.85,119.0,119.0,120.35,5.0,36.96,43400.0,12400.0,07-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,120.9,122.4,120.25,121.6,121.6,2403.0,18099.93,27776000.0,936200.0,08-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,120.7,121.35,119.75,120.65,120.65,48.0,359.36,620000.0,31000.0,08-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,121.25,121.25,120.55,120.7,120.7,8.0,59.9,55800.0,12400.0,08-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,122.1,122.1,118.6,120.2,120.2,1567.0,11658.87,27639600.0,-136400.0,11-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,119.85,119.85,117.8,119.7,119.7,18.0,132.69,626200.0,6200.0,11-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,119.2,119.2,119.2,119.2,120.75,1.0,7.39,62000.0,6200.0,11-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,119.9,122.7,119.75,122.05,122.05,2308.0,17431.54,26994800.0,-644800.0,12-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,119.65,121.95,119.5,121.45,121.45,41.0,307.86,626200.0,0.0,12-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,120.75,121.0,120.75,121.0,122.45,2.0,14.98,55800.0,-6200.0,12-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,122.9,123.5,118.7,121.6,121.6,2217.0,16739.34,27335800.0,341000.0,13-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,122.4,122.65,118.85,121.15,121.15,44.0,331.92,663400.0,37200.0,13-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,122.85,122.85,117.8,121.1,122.1,4.0,30.04,62000.0,6200.0,13-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,122.6,123.15,120.9,121.35,121.35,1426.0,10780.88,26678600.0,-657200.0,14-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,121.7,122.5,120.45,120.55,120.55,76.0,570.55,936200.0,272800.0,14-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,122.0,122.0,120.35,120.35,120.35,4.0,30.15,68200.0,6200.0,14-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,121.5,124.8,120.1,121.65,121.65,3679.0,28025.61,27348200.0,669600.0,15-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,121.5,123.7,119.85,120.9,120.9,95.0,719.53,1010600.0,74400.0,15-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,122.55,123.1,121.0,121.0,122.4,6.0,45.45,74400.0,6200.0,15-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,122.1,122.1,116.25,117.35,117.35,2523.0,18482.2,26994800.0,-353400.0,18-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,120.85,120.9,116.1,116.85,116.85,209.0,1521.94,1543800.0,533200.0,18-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,0.0,0.0,0.0,121.0,118.3,0.0,0.0,74400.0,0.0,18-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,117.95,123.25,117.95,122.95,122.95,2390.0,18043.92,25624600.0,-1370200.0,19-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,117.35,122.85,116.85,122.65,122.65,245.0,1836.83,1897200.0,353400.0,19-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,120.35,121.95,120.35,121.95,123.25,4.0,30.03,74400.0,0.0,19-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,122.7,123.3,120.75,121.95,121.95,1408.0,10639.53,25711400.0,86800.0,20-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,121.95,122.95,120.6,121.75,121.75,262.0,1973.95,2486200.0,589000.0,20-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,121.95,121.95,121.0,121.5,122.35,5.0,37.63,93000.0,18600.0,20-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,122.35,122.65,118.3,119.0,119.0,1462.0,10920.59,24787600.0,-923800.0,21-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,121.9,122.15,118.0,118.75,118.75,284.0,2120.38,3180600.0,694400.0,21-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,120.55,120.55,120.45,120.45,119.55,2.0,14.94,105400.0,12400.0,21-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,118.75,119.1,115.2,116.0,116.0,1595.0,11572.97,24514800.0,-272800.0,22-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,117.75,118.9,115.3,116.15,116.15,599.0,4340.89,4526000.0,1345400.0,22-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Mar-2021,0.0,XX,115.0,116.1,115.0,116.1,116.1,2.0,14.32,117800.0,12400.0,22-Jan-2021,,,N,,,,
FUTSTK,PFC,28-Jan-2021,0.0,XX,116.7,117.3,112.9,114.4,114.4,1967.0,13992.25,23020600.0,-1494200.0,25-Jan-2021,,,N,,,,
FUTSTK,PFC,25-Feb-2021,0.0,XX,116.4,117.9,113.2,114.65,114.65,1316.0,9380.84,7886400.0,3360400.0,25-Jan-2021,,,N,,,,
