FH_TIMESTAMP,FH_SYMBOL,FH_INSTRUMENT,FH_EXPIRY_DT,FH_CLOSING_PRICE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_TOT_TRADED_VAL,FH_UNDERLYING_VALUE,FH_MARKET_LOT,SOURCE,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TOT_TRADED_QTY,FH_SETTLE_PRICE,FH_MARKET_TYPE
08-Feb-2023,GMRAIRPORT,FUTSTK,,38.79999923706055,38.25,38.900001525878906,37.900001525878906,10364584.0,38.79999923706055,6975,YFINANCE,,,,,,,,,
09-Feb-2023,GMRAIRPORT,FUTSTK,,38.75,38.70000076293945,38.900001525878906,38.29999923706055,4650203.0,38.75,6975,YFINANCE,,,,,,,,,
10-Feb-2023,GMRAIRPORT,FUTSTK,,38.75,38.70000076293945,39.0,38.5,4137026.0,38.75,6975,YFINANCE,,,,,,,,,
13-Feb-2023,GMRAIRPORT,FUTSTK,,38.45000076293945,38.79999923706055,39.0,38.20000076293945,3282490.0,38.45000076293945,6975,YFINANCE,,,,,,,,,
14-Feb-2023,GMRAIRPORT,FUTSTK,,38.150001525878906,38.70000076293945,38.70000076293945,38.04999923706055,3824544.0,38.150001525878906,6975,YFINANCE,,,,,,,,,
15-Feb-2023,GMRAIRPORT,FUTSTK,,38.400001525878906,38.25,39.099998474121094,38.099998474121094,10137218.0,38.400001525878906,6975,YFINANCE,,,,,,,,,
16-Feb-2023,GMRAIRPORT,FUTSTK,,39.5,38.75,40.04999923706055,38.400001525878906,10513744.0,39.5,6975,YFINANCE,,,,,,,,,
17-Feb-2023,GMRAIRPORT,FUTSTK,,39.599998474121094,39.45000076293945,39.75,39.099998474121094,9720405.0,39.599998474121094,6975,YFINANCE,,,,,,,,,
20-Feb-2023,GMRAIRPORT,FUTSTK,,39.150001525878906,39.75,39.75,39.04999923706055,6419565.0,39.150001525878906,6975,YFINANCE,,,,,,,,,
21-Feb-2023,GMRAIRPORT,FUTSTK,,38.900001525878906,39.20000076293945,39.45000076293945,38.75,9035581.0,38.900001525878906,6975,YFINANCE,,,,,,,,,
22-Feb-2023,GMRAIRPORT,FUTSTK,,38.5,38.849998474121094,39.04999923706055,38.20000076293945,10373931.0,38.5,6975,YFINANCE,,,,,,,,,
23-Feb-2023,GMRAIRPORT,FUTSTK,,37.5,38.400001525878906,38.400001525878906,37.400001525878906,8954009.0,37.5,6975,YFINANCE,,,,,,,,,
24-Feb-2023,GMRAIRPORT,FUTSTK,,37.20000076293945,37.650001525878906,37.849998474121094,37.099998474121094,4336804.0,37.20000076293945,6975,YFINANCE,,,,,,,,,
27-Feb-2023,GMRAIRPORT,FUTSTK,,37.45000076293945,37.20000076293945,37.54999923706055,36.79999923706055,4564380.0,37.45000076293945,6975,YFINANCE,,,,,,,,,
28-Feb-2023,GMRAIRPORT,FUTSTK,,37.900001525878906,37.5,38.0,37.45000076293945,5779017.0,37.900001525878906,6975,YFINANCE,,,,,,,,,
01-Mar-2023,GMRAIRPORT,FUTSTK,,38.29999923706055,37.849998474121094,38.400001525878906,37.75,2331797.0,38.29999923706055,6975,YFINANCE,,,,,,,,,
02-Mar-2023,GMRAIRPORT,FUTSTK,,38.599998474121094,38.150001525878906,38.79999923706055,38.150001525878906,3854002.0,38.599998474121094,6975,YFINANCE,,,,,,,,,
03-Mar-2023,GMRAIRPORT,FUTSTK,,38.70000076293945,38.79999923706055,38.95000076293945,38.5,3865994.0,38.70000076293945,6975,YFINANCE,,,,,,,,,
